First Name,Last Name,Party,Region,latitude,longitude,Province,Municipality.City,Position,Year,fat
ERLINDA,ESTORQUE,INDEPENDENT,REGION VI,11,122.6667,ILOILO,BANATE,COUNCILOR,2004,0
ERLINDA,ESTORQUE,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,BANATE,COUNCILOR,2007,0
JOVELYN,ESTRADA,LP,REGION VI,11,122.6667,ILOILO,CONCEPCION,COUNCILOR,2016,0
ANNE KARMELA,EUCOGCO,IND,REGION VI,11,122.6667,ILOILO,IGBARAS,COUNCILOR,2016,0
JOSE,EUCOGCO,LP,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,0
FRANCISCA,EZPELETA,AKSYON DEMOKRATIKO,REGION VI,11,122.6667,ILOILO,OTON,COUNCILOR,2004,0
FRANCISCA,EZPELETA,LKS-KAM,REGION VI,11,122.6667,ILOILO,OTON,COUNCILOR,2010,0
FRANCISCA,EZPELETA,LP,REGION VI,11,122.6667,ILOILO,OTON,COUNCILOR,2007,0
RAUL,FACON,LP,REGION VI,11,122.6667,ILOILO,MIAGAO,COUNCILOR,2007,0
RAUL,FACON,LP,REGION VI,11,122.6667,ILOILO,MIAGAO,COUNCILOR,2010,0
RAUL,FACON,UGYON PARTY,REGION VI,11,122.6667,ILOILO,MIAGAO,VICE MAYOR,2004,0
NENITA,FAJANIL,LP,REGION VI,11,122.6667,ILOILO,CITY OF PASSI,COUNCILOR,2004,0
EDWIN,FALDAS,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,BINGAWAN,COUNCILOR,2004,0
EDWIN,FALDAS,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,BINGAWAN,COUNCILOR,2007,0
SAMUEL,FALSIS,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,SAN RAFAEL,COUNCILOR,2007,0
SAMUEL,FALSIS,LDP,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,0
SAMUEL,FALSIS,LKS-KAM,REGION VI,11,122.6667,ILOILO,SAN RAFAEL,COUNCILOR,2010,0
ROSARIO MEDIATRIX,FERNANDEZ,AI,REGION VI,11,122.6667,ILOILO,SAN ENRIQUE,MAYOR,2016,1
GIAN KARLO NIÃ‘O,FERNANDEZ,IND,REGION VI,11,122.6667,ILOILO,SAN ENRIQUE,COUNCILOR,2016,1
ROSARIO MEDIATRIX,FERNANDEZ,NP,REGION VI,11,122.6667,ILOILO,SAN ENRIQUE,MAYOR,2010,0
GIAN,FERNANDEZ,UNA/AI,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,0
ALFONSO,FERRARIS,LP/UGYON,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,0
ALFONSO,FERRARIS,UGYON,REGION VI,11,122.6667,ILOILO,BAROTAC VIEJO,COUNCILOR,2010,0
ELIZABETH,FERRARIS,UGYON PARTY,REGION VI,11,122.6667,ILOILO,SAN DIONISIO,COUNCILOR,2004,0
PATRICIO,FIO,LKS-KAM,REGION VI,11,122.6667,ILOILO,MIAGAO,COUNCILOR,2010,0
PATRICIO,FIO,LP,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,0
JUAN MIGUEL,FLORES,IND.,REGION VI,11,122.6667,ILOILO,OTON,COUNCILOR,2010,1
CARINA,FLORES,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,OTON,MAYOR,2004,1
VICENTE,FLORES,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,OTON,VICE MAYOR,2004,1
FELIX,FLORES,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,OTON,COUNCILOR,2007,1
VICENTE,FLORES,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,OTON,MAYOR,2007,1
FELIX,FLORES,LKS-KAM,REGION VI,11,122.6667,ILOILO,OTON,COUNCILOR,2010,1
VICENTE,FLORES,LKS-KAM,REGION VI,11,122.6667,ILOILO,OTON,MAYOR,2010,1
JULIETA,FLORES,LP,REGION VI,11,122.6667,ILOILO,MIAGAO,MAYOR,2007,1
GERARDO,FLORES,LP,REGION VI,11,122.6667,ILOILO,,PROVINCIAL BOARD MEMBER,2010,1
JULIETA,FLORES,LP,REGION VI,11,122.6667,ILOILO,MIAGAO,MAYOR,2010,1
FELIX,FLORES,LP,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,1
JUAN,FLORES,LP,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,1
VICENTE,FLORES,LP,REGION VI,11,122.6667,ILOILO,,MAYOR,2013,1
CARINA,FLORES,LP,REGION VI,11,122.6667,ILOILO,OTON,MAYOR,2016,1
JUAN MIGUEL,FLORES,LP,REGION VI,11,122.6667,ILOILO,OTON,COUNCILOR,2016,1
VICENTE JR.,FLORES,LP,REGION VI,11,122.6667,ILOILO,OTON,VICE MAYOR,2016,1
GERARDO,FLORES,UGYON PARTY,REGION VI,11,122.6667,ILOILO,MIAGAO,MAYOR,2004,1
ARNEL,FRANCISCO,LDP,REGION VI,11,122.6667,ILOILO,CARLES,COUNCILOR,2004,0
GILBERT,FRANCISCO,UGYON,REGION VI,11,122.6667,ILOILO,CONCEPCION,COUNCILOR,2010,0
GILBERT,FRANCISCO,UGYON PARTY,REGION VI,11,122.6667,ILOILO,CONCEPCION,COUNCILOR,2007,0
GILBERT,FRANCISCO,UNA,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,0
JUAN,FRANCO,UGYON PARTY,REGION VI,11,122.6667,ILOILO,BAROTAC VIEJO,VICE MAYOR,2004,0
MARIA ELENA,FUENTES,KAMPI,REGION VI,11,122.6667,ILOILO,SAN MIGUEL,COUNCILOR,2004,0
MARIA ELENA,FUENTES,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,SAN MIGUEL,COUNCILOR,2007,0
MARIA ELENA,FUENTES,UNA/AI,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,0
LILIBETH,GABAYERON,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,CONCEPCION,COUNCILOR,2007,0
RENE,GABAYERON,LDP,REGION VI,11,122.6667,ILOILO,CONCEPCION,COUNCILOR,2004,0
REYMOND,GABAYERON,LP,REGION VI,11,122.6667,ILOILO,CONCEPCION,COUNCILOR,2016,0
LILIBETH,GABAYERON,LP/UGYON,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,0
LILIBETH,GABAYERON,NP,REGION VI,11,122.6667,ILOILO,CONCEPCION,COUNCILOR,2010,0
ERWIN ROY,GAJE,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,BADIANGAN,COUNCILOR,2004,0
ERWIN ROY,GAJE,LKS-KAM,REGION VI,11,122.6667,ILOILO,BADIANGAN,COUNCILOR,2010,0
ERWIN ROY,GAJE,LP,REGION VI,11,122.6667,ILOILO,,VICE MAYOR,2013,0
ERWIN ROY SR.,GAJE,LP,REGION VI,11,122.6667,ILOILO,BADIANGAN,VICE MAYOR,2016,0
ANTHONY III,GALINDO,LP,REGION VI,11,122.6667,ILOILO,CABATUAN,COUNCILOR,2016,0
ANTHONY,GALINDO,UGYON PARTY,REGION VI,11,122.6667,ILOILO,CABATUAN,COUNCILOR,2007,0
EMMANUEL,GALLAR,LP,REGION VI,11,122.6667,ILOILO,,PROVINCIAL BOARD MEMBER,2004,0
EMMANUEL,GALLAR,LP,REGION VI,11,122.6667,ILOILO,,PROVINCIAL BOARD MEMBER,2010,0
EMMANUEL,GALLAR,LP,REGION VI,11,122.6667,ILOILO,,PROVINCIAL BOARD MEMBER,2013,0
EMMANUEL,GALLAR,LP,REGION VI,11,122.6667,ILOILO,,PROVINCIAL BOARD MEMBER,2016,0
ALEXANDER,GALVE,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,LEGANES,COUNCILOR,2007,0
ROBERT,GALVEZ,LP,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,0
ROBERT,GALVEZ,LP,REGION VI,11,122.6667,ILOILO,MIAGAO,COUNCILOR,2016,0
GIL,GAMBA,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,PAVIA,COUNCILOR,2004,0
FILOMENO,GANZON,KAMPI,REGION VI,11,122.6667,ILOILO,BALASAN,MAYOR,2007,1
SIMEON,GANZON,KAMPI,REGION VI,11,122.6667,ILOILO,BALASAN,VICE MAYOR,2007,1
JEFFREY,GANZON,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,ILOILO CITY,COUNCILOR,2004,1
JEFFREY,GANZON,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,ILOILO CITY,COUNCILOR,2007,1
JEFFREY,GANZON,LKS-KAM,REGION VI,11,122.6667,ILOILO,ILOILO CITY,COUNCILOR,2010,1
SIMEON,GANZON,LKS-KAM,REGION VI,11,122.6667,ILOILO,BALASAN,VICE MAYOR,2010,1
SIMEON,GANZON,LP,REGION VI,11,122.6667,ILOILO,BALASAN,MAYOR,2004,1
FILOMENO,GANZON,LP,REGION VI,11,122.6667,ILOILO,BALASAN,MAYOR,2010,1
FILOMENO,GANZON,LP,REGION VI,11,122.6667,ILOILO,BALASAN,VICE MAYOR,2016,1
JEFFREY,GANZON,LP,REGION VI,11,122.6667,ILOILO,ILOILO CITY,COUNCILOR,2016,1
MANUEL,GANZON,LP,REGION VI,11,122.6667,ILOILO,BALASAN,MAYOR,2016,1
SUSANA,GANZON,LP,REGION VI,11,122.6667,ILOILO,BALASAN,COUNCILOR,2016,1
FILOMENO,GANZON,UNA/AI,REGION VI,11,122.6667,ILOILO,,MAYOR,2013,1
MANUEL,GANZON,UNA/AI,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,1
SIMEON,GANZON,UNA/AI,REGION VI,11,122.6667,ILOILO,,VICE MAYOR,2013,1
MERCI,GARCIA,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,ILOILO CITY,COUNCILOR,2004,0
VICENTE,GARGARITANO,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,TUBUNGAN,COUNCILOR,2007,0
VICENTE,GARGARITANO,LKS-KAM,REGION VI,11,122.6667,ILOILO,TUBUNGAN,MAYOR,2010,0
VICENTE,GARGARITANO,LP,REGION VI,11,122.6667,ILOILO,,MAYOR,2013,0
VICENTE JR.,GARGARITANO,LP,REGION VI,11,122.6667,ILOILO,TUBUNGAN,MAYOR,2016,0
MARIO LOUIS,GARIBAY,INDEPENDENT,REGION VI,11,122.6667,ILOILO,GUIMBAL,COUNCILOR,2007,0
MARIO LOUIS,GARIBAY,LKS-KAM,REGION VI,11,122.6667,ILOILO,GUIMBAL,COUNCILOR,2010,0
MARIO LOUIS,GARIBAY,LP,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,0
AGUSTIN,GARILVA,IND.,REGION VI,11,122.6667,ILOILO,CONCEPCION,COUNCILOR,2010,0
AGUSTIN,GARILVA,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,CONCEPCION,COUNCILOR,2004,0
AGUSTIN JR.,GARILVA,LP,REGION VI,11,122.6667,ILOILO,CONCEPCION,COUNCILOR,2016,0
AGUSTIN,GARILVA,LP/UGYON,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,0
NINFA,GARIN,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,SAN JOAQUIN,MAYOR,2004,1
OSCAR,GARIN,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,GUIMBAL,MAYOR,2004,1
CHRISTINE,GARIN,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,GUIMBAL,MAYOR,2007,1
NINFA,GARIN,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,SAN JOAQUIN,MAYOR,2007,1
OSCAR,GARIN,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,,PROVINCIAL BOARD MEMBER,2007,1
CHRISTINE,GARIN,LKS-KAM,REGION VI,11,122.6667,ILOILO,GUIMBAL,MAYOR,2010,1
NINFA,GARIN,LKS-KAM,REGION VI,11,122.6667,ILOILO,SAN JOAQUIN,MAYOR,2010,1
OSCAR,GARIN,LKS-KAM,REGION VI,11,122.6667,ILOILO,,VICE GOVERNOR,2010,1
CHRISTINE,GARIN,LP,REGION VI,11,122.6667,ILOILO,,MAYOR,2013,1
NINFA,GARIN,LP,REGION VI,11,122.6667,ILOILO,,PROVINCIAL BOARD MEMBER,2013,1
OSCAR,GARIN,LP,REGION VI,11,122.6667,ILOILO,,"MEMBER, HOUSE OF REPRESENTATIVES",2013,1
NINFA,GARIN,LP,REGION VI,11,122.6667,ILOILO,SAN JOAQUIN,MAYOR,2016,1
OSCAR,GARIN,LP,REGION VI,11,122.6667,ILOILO,GUIMBAL,MAYOR,2016,1
OSCAR JR.,GARIN,LP,REGION VI,11,122.6667,ILOILO,,"MEMBER, HOUSE OF REPRESENTATIVES",2016,1
CHRISTINE,GARIN,NUP,REGION VI,11,122.6667,ILOILO,,VICE GOVERNOR,2016,1
ROMEO,GARINGALAO,LP,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,0
ROMEO,GARINGALAO,LP,REGION VI,11,122.6667,ILOILO,TUBUNGAN,COUNCILOR,2016,0
TITA,GARRUCHA,LP,REGION VI,11,122.6667,ILOILO,GUIMBAL,COUNCILOR,2016,0
PEDRO,GATON,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,GUIMBAL,COUNCILOR,2004,0
JACQUELINE,GEALON,LP,REGION VI,11,122.6667,ILOILO,ESTANCIA,COUNCILOR,2016,0
JACQUELINE,GEALON,UNA/AI,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,0
GIL,GEGATO,IND.,REGION VI,11,122.6667,ILOILO,GUIMBAL,COUNCILOR,2010,0
GIL,GEGATO,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,GUIMBAL,COUNCILOR,2004,0
GIL,GEGATO,LP,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,0
GIL,GEGATO,LP,REGION VI,11,122.6667,ILOILO,GUIMBAL,COUNCILOR,2016,0
PATRICIO,GELASAN,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,GUIMBAL,COUNCILOR,2007,0
PATRICIO,GELASAN,LKS-KAM,REGION VI,11,122.6667,ILOILO,GUIMBAL,COUNCILOR,2010,0
PATRICIO,GELASAN,LP,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,0
FIDEL,GELLANGARIN,IND,REGION VI,11,122.6667,ILOILO,GUIMBAL,COUNCILOR,2016,0
MARCELINO,GELVERO,IND.,REGION VI,11,122.6667,ILOILO,GUIMBAL,COUNCILOR,2010,0
MARCELINO,GELVERO,LP,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,0
MARCELINO SR.,GELVERO,LP,REGION VI,11,122.6667,ILOILO,GUIMBAL,COUNCILOR,2016,0
EMMANUEL,GEMORA,AI,REGION VI,11,122.6667,ILOILO,BAROTAC NUEVO,COUNCILOR,2016,0
EMMANUEL,GEMORA,UNA/AI,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,0
NICOLAS,GENTOLEA,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,GUIMBAL,COUNCILOR,2007,0
ROGER,GENTURO,KAMPI,REGION VI,11,122.6667,ILOILO,BINGAWAN,COUNCILOR,2007,0
GREGORIO,GENZOLA,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,GUIMBAL,COUNCILOR,2004,0
GREGORIO,GENZOLA,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,GUIMBAL,COUNCILOR,2007,0
BENITO,GEOLAMIN,KAMPI,REGION VI,11,122.6667,ILOILO,GUIMBAL,COUNCILOR,2007,0
BENITO,GEOLAMIN,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,GUIMBAL,VICE MAYOR,2004,0
BENITO,GEOLAMIN,LKS-KAM,REGION VI,11,122.6667,ILOILO,GUIMBAL,COUNCILOR,2010,0
BENITO,GEOLAMIN,LP,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,0
MA. LORNA,GEONIGO,IND,REGION VI,11,122.6667,ILOILO,OTON,COUNCILOR,2016,0
ANTONIO HADJI,GEPAYO,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,OTON,COUNCILOR,2007,0
ROLLY,GERASOL,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,BADIANGAN,COUNCILOR,2004,0
R LEONE,GEROCHI,LP,REGION VI,11,122.6667,ILOILO,ILOILO CITY,COUNCILOR,2010,0
ERVIN,GEROCHI,LP,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,1
EDSEL,GEROCHI,LP,REGION VI,11,122.6667,ILOILO,PAVIA,COUNCILOR,2016,1
R LEONE,GEROCHI,LP,REGION VI,11,122.6667,ILOILO,ILOILO CITY,COUNCILOR,2016,1
R LEONE,GEROCHI,LP/UGYON,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,1
KENNETH,GERSABALINO,IND,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,0
KENNETH,GERSABALINO,LP,REGION VI,11,122.6667,ILOILO,GUIMBAL,COUNCILOR,2016,0
MARVIGRACE,GETUYA,INDEPENDENT,REGION VI,11,122.6667,ILOILO,SAN JOAQUIN,COUNCILOR,2007,0
VILMA,GETUYA,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,SAN JOAQUIN,COUNCILOR,2004,0
MARVIGRACE,GETUYA,LKS-KAM,REGION VI,11,122.6667,ILOILO,SAN JOAQUIN,COUNCILOR,2010,0
ROSALIE,GIERGOS,UGYON PARTY,REGION VI,11,122.6667,ILOILO,SAN MIGUEL,COUNCILOR,2004,0
ANGELITO,GIGANTO,LKS-KAM,REGION VI,11,122.6667,ILOILO,ZARRAGA,COUNCILOR,2010,0
ANGELITO,GIGANTO,LP,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,0
ANGELITO,GIGANTO,NUP,REGION VI,11,122.6667,ILOILO,ZARRAGA,COUNCILOR,2016,0
VIRGINIA,GIMAY,NPC,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,0
SUZITA,GO,LP,REGION VI,11,122.6667,ILOILO,MIAGAO,COUNCILOR,2007,0
SUZITA,GO,LP,REGION VI,11,122.6667,ILOILO,MIAGAO,COUNCILOR,2010,0
RAMONA,GO,LP,REGION VI,11,122.6667,ILOILO,,MAYOR,2013,0
SUZITA,GO,UGYON PARTY,REGION VI,11,122.6667,ILOILO,MIAGAO,COUNCILOR,2004,0
RONALDO,GOLEZ,AI,REGION VI,11,122.6667,ILOILO,DUMANGAS,MAYOR,2016,0
RONALDO,GOLEZ,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,DUMANGAS,COUNCILOR,2004,0
RONALDO,GOLEZ,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,DUMANGAS,MAYOR,2007,0
RONALDO,GOLEZ,NP,REGION VI,11,122.6667,ILOILO,DUMANGAS,MAYOR,2010,0
HENRY,GOLINGAN,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,CARLES,COUNCILOR,2007,1
OLGA,GOLINGAN,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,CARLES,COUNCILOR,2007,1
HENRY,GOLINGAN,LP,REGION VI,11,122.6667,ILOILO,CARLES,COUNCILOR,2010,1
OLGA,GOLINGAN,LP,REGION VI,11,122.6667,ILOILO,CARLES,COUNCILOR,2010,1
HENRY,GOLINGAN,LP/UGYON,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,1
OLGA,GOLINGAN,LP/UGYON,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,1
MARIO,GOLINGAN,PMP,REGION VI,11,122.6667,ILOILO,ESTANCIA,VICE MAYOR,2016,0
ANGELIE JOY,GOLINGAY,NPC,REGION VI,11,122.6667,ILOILO,LEMERY,COUNCILOR,2016,0
EDMUND,GOMEZ,IND,REGION VI,11,122.6667,ILOILO,GUIMBAL,COUNCILOR,2016,0
EDMUND,GOMEZ,IND.,REGION VI,11,122.6667,ILOILO,GUIMBAL,COUNCILOR,2010,0
OTONIEL,GONZAGA,INDEPENDENT,REGION VI,11,122.6667,ILOILO,PAVIA,COUNCILOR,2004,0
OTONIEL,GONZAGA,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,PAVIA,COUNCILOR,2007,0
JASON,GONZALES,IND,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,1
JASON,GONZALES,IND.,REGION VI,11,122.6667,ILOILO,ILOILO CITY,COUNCILOR,2010,1
CESAR,GONZALES,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,LAMBUNAO,COUNCILOR,2004,1
ROMEO,GONZALES,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,GUIMBAL,COUNCILOR,2004,1
CESAR,GONZALES,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,LAMBUNAO,COUNCILOR,2007,1
REYNOR,GONZALES,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,LAMBUNAO,MAYOR,2007,1
ROMEO,GONZALES,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,GUIMBAL,COUNCILOR,2007,1
CESAR,GONZALES,LKS-KAM,REGION VI,11,122.6667,ILOILO,LAMBUNAO,VICE MAYOR,2010,1
REYNOR,GONZALES,LKS-KAM,REGION VI,11,122.6667,ILOILO,LAMBUNAO,MAYOR,2010,1
LILIA,GONZALES,LP,REGION VI,11,122.6667,ILOILO,POTOTAN,COUNCILOR,2004,1
LILIA,GONZALES,LP,REGION VI,11,122.6667,ILOILO,POTOTAN,COUNCILOR,2007,1
CESAR,GONZALES,LP,REGION VI,11,122.6667,ILOILO,,VICE MAYOR,2013,1
REYNOR,GONZALES,LP,REGION VI,11,122.6667,ILOILO,,MAYOR,2013,1
CESAR,GONZALES,LP,REGION VI,11,122.6667,ILOILO,LAMBUNAO,VICE MAYOR,2016,1
JASON,GONZALES,LP,REGION VI,11,122.6667,ILOILO,LAMBUNAO,MAYOR,2016,1
RAUL,GONZALEZ,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,,"MEMBER, HOUSE OF REPRESENTATIVES",2004,0
RAUL,GONZALEZ,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,,"MEMBER, HOUSE OF REPRESENTATIVES",2007,0
ARCADIO,GORRICETA,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,PAVIA,MAYOR,2004,0
ARCADIO,GORRICETA,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,PAVIA,MAYOR,2007,1
MICHAEL,GORRICETA,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,PAVIA,COUNCILOR,2007,1
ARCADIO,GORRICETA,LP,REGION VI,11,122.6667,ILOILO,PAVIA,MAYOR,2010,1
MICHAEL,GORRICETA,LP,REGION VI,11,122.6667,ILOILO,PAVIA,COUNCILOR,2010,1
ARCADIO,GORRICETA,LP,REGION VI,11,122.6667,ILOILO,,"MEMBER, HOUSE OF REPRESENTATIVES",2013,1
LAURENCE,GORRICETA,LP,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,1
MICHAEL,GORRICETA,LP,REGION VI,11,122.6667,ILOILO,,MAYOR,2013,1
ARCADIO,GORRICETA,LP,REGION VI,11,122.6667,ILOILO,,"MEMBER, HOUSE OF REPRESENTATIVES",2016,1
LAURENCE ANTHONY,GORRICETA,LP,REGION VI,11,122.6667,ILOILO,PAVIA,COUNCILOR,2016,1
MARINA LUZ,GORRICETA,LP,REGION VI,11,122.6667,ILOILO,SAN MIGUEL,MAYOR,2016,1
MICHAEL,GORRICETA,LP,REGION VI,11,122.6667,ILOILO,PAVIA,MAYOR,2016,1
REY,GRABATO,INDEPENDENT,REGION VI,11,122.6667,ILOILO,MINA,MAYOR,2004,1
GIOVANI,GRABATO,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,MINA,COUNCILOR,2007,1
REY,GRABATO,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,MINA,MAYOR,2007,1
LYDIA,GRABATO,LKS-KAM,REGION VI,11,122.6667,ILOILO,MINA,MAYOR,2010,0
CLEOFE,GRABATO,LP,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,1
REY,GRABATO,LP,REGION VI,11,122.6667,ILOILO,,MAYOR,2013,1
JUANITO JR.,GRABATO,LP,REGION VI,11,122.6667,ILOILO,MINA,COUNCILOR,2016,1
REY,GRABATO,LP,REGION VI,11,122.6667,ILOILO,MINA,MAYOR,2016,1
CLEOFE,GRABATO,PDP LABAN,REGION VI,11,122.6667,ILOILO,MINA,COUNCILOR,2007,1
GIOVANI,GRABATO,PMP,REGION VI,11,122.6667,ILOILO,MINA,COUNCILOR,2004,1
JOSE NILO,GRAZA,INDEPENDENT,REGION VI,11,122.6667,ILOILO,IGBARAS,COUNCILOR,2007,0
JOSE NILO,GRAZA,LKS-KAM,REGION VI,11,122.6667,ILOILO,IGBARAS,COUNCILOR,2010,0
JOSE NILO,GRAZA,NUP,REGION VI,11,122.6667,ILOILO,IGBARAS,COUNCILOR,2016,0
JOSE NILO,GRAZA,UGYON PARTY,REGION VI,11,122.6667,ILOILO,IGBARAS,COUNCILOR,2004,0
LINA,GREGORIO,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,CARLES,COUNCILOR,2004,0
LINA,GREGORIO,LKS-KAM,REGION VI,11,122.6667,ILOILO,CARLES,COUNCILOR,2010,0
LINA,GREGORIO,LP,REGION VI,11,122.6667,ILOILO,CARLES,COUNCILOR,2016,0
LINA,GREGORIO,LP/UGYON,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,0
JOSE ERWIN,GUADALUPE,IND,REGION VI,11,122.6667,ILOILO,ZARRAGA,COUNCILOR,2016,0
JOSE ERWIN,GUADALUPE,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,ZARRAGA,COUNCILOR,2007,0
JOSE ERWIN,GUADALUPE,UNA/AI,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,0
MA. NICIA,GUANCO,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,POTOTAN,VICE MAYOR,2004,0
PAOLO,GUANCO,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,POTOTAN,COUNCILOR,2007,0
PAOLO,GUANCO,LKS-KAM,REGION VI,11,122.6667,ILOILO,POTOTAN,COUNCILOR,2010,0
PAOLO,GUANCO,LP,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,0
PABLO,GUEVARA,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,OTON,COUNCILOR,2004,0
PABLO,GUEVARA,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,OTON,COUNCILOR,2007,0
SALVADOR JR.,GUILLERGAN,UNA,REGION VI,11,122.6667,ILOILO,LEGANES,COUNCILOR,2016,0
SALVADOR JR.,GUILLERGAN,UNA/AI,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,0
GUISSEPPE KARL,GUMBAN,AI,REGION VI,11,122.6667,ILOILO,DUMANGAS,COUNCILOR,2016,1
JOE MAR,GUMBAN,LAKAS-CMD,REGION VI,11,122.6667,ILOILO,SAN RAFAEL,COUNCILOR,2007,1
JOE MAR,GUMBAN,LDP,REGION VI,11,122.6667,ILOILO,SAN RAFAEL,COUNCILOR,2004,1
JOE MAR,GUMBAN,LKS-KAM,REGION VI,11,122.6667,ILOILO,SAN RAFAEL,COUNCILOR,2010,1
GYNNYN,GUMBAN,LP,REGION VI,11,122.6667,ILOILO,PAVIA,COUNCILOR,2007,1
REMEGIO,GUMBAN,LP,REGION VI,11,122.6667,ILOILO,,COUNCILOR,2013,1
ANTONIO,GUMBAN,NP,REGION VI,11,122.6667,ILOILO,SAN RAFAEL,VICE MAYOR,2010,1
REMEGIO,GUMBAN,NP,REGION VI,11,122.6667,ILOILO,SANTA BARBARA,COUNCILOR,2010,1
